contest_id,date,election,state,seat,seat_type,seat_no,seat_name,seat_key,year,win_candidate_uid,win_name,win_party_uid,win_party,win_coalition_uid,win_coalition,win_votes,win_votes_perc,win_result,run_party_uid,run_party,run_coalition_uid,run_coalition,run_votes,run_votes_perc,voters_total,votes_valid,majority,n_candidates,voter_turnout,majority_perc,margin_perc,uncontested
2013-05-05|Sabah|N.23 Bongawan,2013-05-05,SE-12,Sabah,N.23 Bongawan,state,23,Bongawan,state|Sabah|bongawan,2013,S54A4,Mohamad bin Alamin,001-UMNO,UMNO,001-BN,BN,7443,59.04799682665609,won,078-PKR,PKR,007-PR,PR,4051.0,32.13804046013487,14851,12605,3392,5,86.8022355396943,26.90995636652122,26.90995636652122,False
2013-05-05|Sabah|N.24 Membakut,2013-05-05,SE-12,Sabah,N.24 Membakut,state,24,Membakut,state|Sabah|membakut,2013,Q4TG3,Mohd Arifin bin Mohd Arif,001-UMNO,UMNO,001-BN,BN,6547,65.31976454155442,won,078-PKR,PKR,007-PR,PR,3037.0,30.300309288636136,11777,10023,3510,4,87.28029209476097,35.019455252918284,35.019455252918284,False
2013-05-05|Sabah|N.25 Klias,2013-05-05,SE-12,Sabah,N.25 Klias,state,25,Klias,state|Sabah|klias,2013,8YJNT,Lajim bin Ukin,078-PKR,PKR,007-PR,PR,6324,49.70916522559346,won,001-UMNO,UMNO,001-BN,BN,6145.0,48.30215374941047,15338,12722,179,4,85.31099230668927,1.4070114761829902,1.407011476182987,False
2013-05-05|Sabah|N.26 Kuala Penyu,2013-05-05,SE-12,Sabah,N.26 Kuala Penyu,state,26,Kuala Penyu,state|Sabah|kuala penyu,2013,R0AYN,Limus bin Jury,066-UPKO-1,UPKO,001-BN,BN,7311,57.84476619985759,won,078-PKR,PKR,007-PR,PR,5038.0,39.86074847693647,14759,12639,2273,5,87.50592858594756,17.984017722921116,17.984017722921116,False
2013-05-05|Sabah|N.27 Lumadan,2013-05-05,SE-12,Sabah,N.27 Lumadan,state,27,Lumadan,state|Sabah|lumadan,2013,QQ1R6,Kamarlin bin Ombi,001-UMNO,UMNO,001-BN,BN,6338,55.22830254444057,won,000-BEBAS,BEBAS,000-ALONE,ALONE,2476.0,21.575461833391422,13777,11476,3862,6,85.5048268853887,33.65284071104915,33.652840711049144,False
2013-05-05|Sabah|N.28 Sindumin,2013-05-05,SE-12,Sabah,N.28 Sindumin,state,28,Sindumin,state|Sabah|sindumin,2013,V4QTF,Ahmad bin Bujang,001-UMNO,UMNO,001-BN,BN,8024,65.51808606189272,won,078-PKR,PKR,007-PR,PR,3701.0,30.21964562750061,15400,12247,4323,4,81.86363636363636,35.2984404343921,35.298440434392106,False
2013-05-05|Sabah|N.29 Kundasang,2013-05-05,SE-12,Sabah,N.29 Kundasang,state,29,Kundasang,state|Sabah|kundasang,2013,BPYXS,Joachim Gunsalam,054-PBS,PBS,001-BN,BN,4206,41.93001694746287,won,078-PKR,PKR,007-PR,PR,2231.0,22.2410527365168,13322,10031,1975,6,77.36826302357004,19.688964210946068,19.688964210946068,False
2013-05-05|Sabah|N.30 Karanaan,2013-05-05,SE-12,Sabah,N.30 Karanaan,state,30,Karanaan,state|Sabah|karanaan,2013,CWDZT,Masidi bin Manjun (Masdi),001-UMNO,UMNO,001-BN,BN,6292,61.795325083480655,won,078-PKR,PKR,007-PR,PR,2792.0,27.42093891180515,12456,10182,3500,4,83.11657032755299,34.37438617167551,34.37438617167551,False
2013-05-05|Sabah|N.31 Paginatan,2013-05-05,SE-12,Sabah,N.31 Paginatan,state,31,Paginatan,state|Sabah|paginatan,2013,TK68Y,Siringan bin Gubat,066-UPKO-1,UPKO,001-BN,BN,5142,48.518588412908095,won,078-PKR,PKR,007-PR,PR,4163.0,39.28099641441781,13275,10598,979,4,81.34086629001884,9.23759199849028,9.237591998490288,False
2013-05-05|Sabah|N.32 Tambunan,2013-05-05,SE-12,Sabah,N.32 Tambunan,state,32,Tambunan,state|Sabah|tambunan,2013,7WW64,Joseph Pairin Kitingan,054-PBS,PBS,001-BN,BN,5586,48.61195718388304,won,072-STAR-SWK,STAR,000-ALONE,ALONE,3507.0,30.5195370289792,13757,11491,2079,5,85.06941920476848,18.09242015490384,18.09242015490384,False
2013-05-05|Sabah|N.33 Bingkor,2013-05-05,SE-12,Sabah,N.33 Bingkor,state,33,Bingkor,state|Sabah|bingkor,2013,49PCD,Jeffrey Gapari Kitingan,072-STAR-SWK,STAR,000-ALONE,ALONE,5350,42.049831014697794,won,066-UPKO-1,UPKO,001-BN,BN,4894.0,38.46577065157589,15878,12723,456,4,81.38934374606373,3.584060363121905,3.584060363121907,False
2013-05-05|Sabah|N.34 Liawan,2013-05-05,SE-12,Sabah,N.34 Liawan,state,34,Liawan,state|Sabah|liawan,2013,9HTSA,Sairin bin Karno (Sapin),001-UMNO,UMNO,001-BN,BN,5383,47.49007498897221,won,078-PKR,PKR,007-PR,PR,3631.0,32.03352448169387,14056,11335,1752,5,81.94365395560614,15.45655050727834,15.456550507278344,False
2013-05-05|Sabah|N.35 Melalap,2013-05-05,SE-12,Sabah,N.35 Melalap,state,35,Melalap,state|Sabah|melalap,2013,MPDEQ,Radin Malleh,054-PBS,PBS,001-BN,BN,4643,48.34947412267,won,068-SAPP,SAPP,000-ALONE,ALONE,2044.0,21.28501509944809,12074,9603,2599,4,81.43117442438297,27.06445902322191,27.064459023221914,False
2013-05-05|Sabah|N.36 Kemabong,2013-05-05,SE-12,Sabah,N.36 Kemabong,state,36,Kemabong,state|Sabah|kemabong,2013,K4J0W,Rubin bin Balang,001-UMNO,UMNO,001-BN,BN,5765,53.8785046728972,won,078-PKR,PKR,007-PR,PR,2733.0,25.54205607476636,13230,10700,3032,4,83.99092970521542,28.336448598130843,28.33644859813084,False
2013-05-05|Sabah|N.37 Sook,2013-05-05,SE-12,Sabah,N.37 Sook,state,37,Sook,state|Sabah|sook,2013,0Q698,Ellron Alfred Angin,067-PBRS-SBH,PBRS,001-BN,BN,7223,54.57911440229712,won,072-STAR-SWK,STAR,000-ALONE,ALONE,2828.0,21.3692005440532,16354,13234,4395,5,82.82988871224165,33.209913858243915,33.20991385824392,False
2013-05-05|Sabah|N.38 Nabawan,2013-05-05,SE-12,Sabah,N.38 Nabawan,state,38,Nabawan,state|Sabah|nabawan,2013,C95WA,Bobbey Ahfang bin Suan,066-UPKO-1,UPKO,001-BN,BN,3816,49.82373678025852,won,078-PKR,PKR,007-PR,PR,3474.0,45.35840188014101,9840,7659,342,5,79.72560975609755,4.465334900117509,4.4653349001175116,False
2013-05-05|Sabah|N.39 Sugut,2013-05-05,SE-12,Sabah,N.39 Sugut,state,39,Sugut,state|Sabah|sugut,2013,FZFEG,James bin Ratib,001-UMNO,UMNO,001-BN,BN,4285,62.56387793838517,won,000-BEBAS,BEBAS,000-ALONE,ALONE,1465.0,21.389983939261207,9675,6849,2820,5,74.19121447028424,41.17389399912396,41.17389399912396,False
2013-05-05|Sabah|N.40 Labuk,2013-05-05,SE-12,Sabah,N.40 Labuk,state,40,Labuk,state|Sabah|labuk,2013,9WG01,Michael bin Asang (Metah),054-PBS,PBS,001-BN,BN,7408,64.26092990978486,won,078-PKR,PKR,007-PR,PR,2882.0,25.0,15013,11528,4526,3,78.17891160993805,39.26092990978487,39.26092990978486,False
2013-05-05|Sabah|N.41 Gum-Gum,2013-05-05,SE-12,Sabah,N.41 Gum-Gum,state,41,Gum-Gum,state|Sabah|gum-gum,2013,5ZP4J,Zakaria bin Mohd Edris,001-UMNO,UMNO,001-BN,BN,5548,61.3716814159292,won,078-PKR,PKR,007-PR,PR,3191.0,35.29867256637168,11734,9040,2357,3,78.81370376683144,26.07300884955752,26.073008849557525,False
2013-05-05|Sabah|N.42 Sungai Sibuga,2013-05-05,SE-12,Sabah,N.42 Sungai Sibuga,state,42,Sungai Sibuga,state|Sabah|sungai sibuga,2013,4W8FS,Musa bin Aman,001-UMNO,UMNO,001-BN,BN,16637,74.31877066023408,won,078-PKR,PKR,007-PR,PR,5068.0,22.63914946841776,28038,22386,11569,5,81.57143876168058,51.67962119181632,51.679621191816324,False
2013-05-05|Sabah|N.43 Sekong,2013-05-05,SE-12,Sabah,N.43 Sekong,state,43,Sekong,state|Sabah|sekong,2013,G8RBD,Samsudin bin Yahya,001-UMNO,UMNO,001-BN,BN,6898,64.04828226555246,won,078-PKR,PKR,007-PR,PR,3368.0,31.27205199628598,14247,10770,3530,5,78.19190004913315,32.776230269266485,32.77623026926648,False
2013-05-05|Sabah|N.44 Karamunting,2013-05-05,SE-12,Sabah,N.44 Karamunting,state,44,Karamunting,state|Sabah|karamunting,2013,3CTGQ,Charles O Pang Su Pin,059-LDP,LDP,001-BN,BN,6235,52.10161276844656,won,021-DAP,DAP,007-PR,PR,5380.0,44.95696498704771,15952,11967,855,3,76.8555667001003,7.144647781398847,7.144647781398845,False
2013-05-05|Sabah|N.45 Elopura,2013-05-05,SE-12,Sabah,N.45 Elopura,state,45,Elopura,state|Sabah|elopura,2013,Q44FZ,Au Kam Wah,026-GERAKAN,GERAKAN,001-BN,BN,8105,49.33649866082298,won,021-DAP,DAP,007-PR,PR,7854.0,47.80861943024105,22317,16428,251,3,74.96079222117669,1.527879230581933,1.5278792305819309,False
2013-05-05|Sabah|N.46 Tanjong Papat,2013-05-05,SE-12,Sabah,N.46 Tanjong Papat,state,46,Tanjong Papat,state|Sabah|tanjong papat,2013,K5810,Raymond Tan Shu Kiah,026-GERAKAN,GERAKAN,001-BN,BN,6153,56.063781321184514,won,021-DAP,DAP,007-PR,PR,4631.0,42.195899772209565,14741,10975,1522,3,75.93786038939014,13.867881548974944,13.86788154897495,False
2013-05-05|Sabah|N.47 Kuamut,2013-05-05,SE-12,Sabah,N.47 Kuamut,state,47,Kuamut,state|Sabah|kuamut,2013,1ZDYX,Masiung Banah,066-UPKO-1,UPKO,001-BN,BN,7607,64.50983717774763,won,078-PKR,PKR,007-PR,PR,2989.0,25.34769335142469,14915,11792,4618,3,81.60911833724438,39.16214382632293,39.16214382632293,False
2013-05-05|Sabah|N.48 Sukau,2013-05-05,SE-12,Sabah,N.48 Sukau,state,48,Sukau,state|Sabah|sukau,2013,PHJCK,Saddi Abdul Rahman,001-UMNO,UMNO,001-BN,BN,5851,77.30215352094068,won,004-PAS,PAS,007-PR,PR,1432.0,18.919275994186812,9833,7569,4419,4,79.57896877860267,58.38287752675386,58.382877526753866,False
2013-05-05|Sabah|N.49 Tungku,2013-05-05,SE-12,Sabah,N.49 Tungku,state,49,Tungku,state|Sabah|tungku,2013,BP8XN,Mohd Suhaili bin Said,001-UMNO,UMNO,001-BN,BN,7848,71.22889816663641,won,078-PKR,PKR,007-PR,PR,2364.0,21.45579960065348,14626,11018,5484,5,77.34172022425817,49.77309856598293,49.773098565982934,False
2013-05-05|Sabah|N.50 Lahad Datu,2013-05-05,SE-12,Sabah,N.50 Lahad Datu,state,50,Lahad Datu,state|Sabah|lahad datu,2013,CH3C3,Mohammad Yusof bin Apdal,001-UMNO,UMNO,001-BN,BN,12949,69.11293766011956,won,078-PKR,PKR,007-PR,PR,4534.0,24.199402220324508,25232,18736,8415,4,76.16915028535193,44.91353543979505,44.91353543979505,False
2013-05-05|Sabah|N.51 Kunak,2013-05-05,SE-12,Sabah,N.51 Kunak,state,51,Kunak,state|Sabah|kunak,2013,HZRND,Nilwan bin Kabang,001-UMNO,UMNO,001-BN,BN,6394,72.56838043354897,won,000-BEBAS,BEBAS,000-ALONE,ALONE,1034.0,11.735330836454432,11804,8811,5360,6,77.36360555743815,60.83304959709454,60.833049597094536,False
2013-05-05|Sabah|N.52 Sulabayan,2013-05-05,SE-12,Sabah,N.52 Sulabayan,state,52,Sulabayan,state|Sabah|sulabayan,2013,BCA0M,Jaujan bin Sambakong,001-UMNO,UMNO,001-BN,BN,6546,73.43504599506394,won,078-PKR,PKR,007-PR,PR,1417.0,15.89634283150101,12642,8914,5129,7,74.7982914095871,57.53870316356293,57.538703163562936,False
2013-05-05|Sabah|N.53 Senallang,2013-05-05,SE-12,Sabah,N.53 Senallang,state,53,Senallang,state|Sabah|senallang,2013,5XYZF,Nasir bin Sakaran,001-UMNO,UMNO,001-BN,BN,7425,75.79624336463863,won,078-PKR,PKR,007-PR,PR,1516.0,15.475704369130256,13210,9796,5909,5,76.80545041635125,60.320538995508365,60.32053899550837,False
2013-05-05|Sabah|N.54 Bugaya,2013-05-05,SE-12,Sabah,N.54 Bugaya,state,54,Bugaya,state|Sabah|bugaya,2013,RTF3D,Ramlee Marahaban,001-UMNO,UMNO,001-BN,BN,6642,57.69130548076088,won,000-BEBAS,BEBAS,000-ALONE,ALONE,3139.0,27.264831060540256,15697,11513,3503,6,76.40313435688348,30.42647442022062,30.426474420220625,False
2013-05-05|Sabah|N.55 Balung,2013-05-05,SE-12,Sabah,N.55 Balung,state,55,Balung,state|Sabah|balung,2013,Z82JB,Syed Abas bin Syed Ali,001-UMNO,UMNO,001-BN,BN,7843,74.71658569114985,won,078-PKR,PKR,007-PR,PR,2274.0,21.663332380680195,13526,10497,5569,4,79.07733254472868,53.053253310469664,53.05325331046965,False
2013-05-05|Sabah|N.56 Apas,2013-05-05,SE-12,Sabah,N.56 Apas,state,56,Apas,state|Sabah|apas,2013,KNRDJ,Tawfiq bin Abu Bakar Titingan,001-UMNO,UMNO,001-BN,BN,9013,74.31563324538259,won,078-PKR,PKR,007-PR,PR,2891.0,23.83740105540897,15837,12128,6122,4,78.79648923407211,50.47823218997362,50.47823218997361,False
2013-05-05|Sabah|N.57 Sri Tanjong,2013-05-05,SE-12,Sabah,N.57 Sri Tanjong,state,57,Sri Tanjong,state|Sabah|sri tanjong,2013,G2JA9,Chan Foong Hin,021-DAP,DAP,007-PR,PR,10948,66.93158892217399,won,054-PBS,PBS,001-BN,BN,5021.0,30.69633795928349,22175,16357,5927,4,74.91319052987599,36.2352509628905,36.2352509628905,False
2013-05-05|Sabah|N.58 Merotai,2013-05-05,SE-12,Sabah,N.58 Merotai,state,58,Merotai,state|Sabah|merotai,2013,9YXET,Pang Yuk Ming,059-LDP,LDP,001-BN,BN,8045,57.77793737431772,won,004-PAS,PAS,007-PR,PR,3957.0,28.41855788566504,18317,13924,4088,6,77.74198831686412,29.35937948865269,29.35937948865268,False
2013-05-05|Sabah|N.59 Tanjong Batu,2013-05-05,SE-12,Sabah,N.59 Tanjong Batu,state,59,Tanjong Batu,state|Sabah|tanjong batu,2013,M7ZNN,Hamisa binti Samat,001-UMNO,UMNO,001-BN,BN,10858,77.08362913531165,won,004-PAS,PAS,007-PR,PR,3228.0,22.916370864688343,18386,14086,7630,2,78.17904927662352,54.16725827062331,54.16725827062331,False
2013-05-05|Sabah|N.60 Sebatik,2013-05-05,SE-12,Sabah,N.60 Sebatik,state,60,Sebatik,state|Sabah|sebatik,2013,YH1WG,Abdul Muis bin Picho,001-UMNO,UMNO,001-BN,BN,5484,75.10271158586689,won,004-PAS,PAS,007-PR,PR,1344.0,18.40591618734593,10090,7302,4140,4,75.48067393458871,56.69679539852095,56.696795398520955,False
2013-05-05|Sabah|P.167 Kudat,2013-05-05,GE-13,Sabah,P.167 Kudat,federal,167,Kudat,federal|Sabah|kudat,2013,GQ6E1,Abdul Rahim Bakri,001-UMNO,UMNO,001-BN,BN,21883,61.753583925951006,won,078-PKR,PKR,007-PR,PR,9507.0,26.828648831696576,47249,35436,12376,4,77.08311287011365,34.92493509425443,34.92493509425443,False
2013-05-05|Sabah|P.168 Kota Marudu,2013-05-05,GE-13,Sabah,P.168 Kota Marudu,federal,168,Kota Marudu,federal|Sabah|kota marudu,2013,ZQWYS,Maximus bin Ongkili (Johnity),054-PBS,PBS,001-BN,BN,15168,47.15538145868308,won,078-PKR,PKR,007-PR,PR,14326.0,44.537710626126966,42197,32166,842,4,78.50084129203498,2.617670832556115,2.617670832556115,False
2013-05-05|Sabah|P.169 Kota Belud,2013-05-05,GE-13,Sabah,P.169 Kota Belud,federal,169,Kota Belud,federal|Sabah|kota belud,2013,97W5V,Abdul Rahman bin Dahlan,001-UMNO,UMNO,001-BN,BN,21768,51.44396653589829,won,078-PKR,PKR,007-PR,PR,16673.0,39.403034456681,51467,42314,5095,5,84.5240639633163,12.04093207921728,12.040932079217292,False
2013-05-05|Sabah|P.170 Tuaran,2013-05-05,GE-13,Sabah,P.170 Tuaran,federal,170,Tuaran,federal|Sabah|tuaran,2013,ACACF,Wilfred Madius Tangau,066-UPKO-1,UPKO,001-BN,BN,20685,51.77333366705879,won,078-PKR,PKR,007-PR,PR,15495.0,38.78307010737617,48276,39953,5190,4,84.6155439555887,12.990263559682628,12.990263559682624,False
2013-05-05|Sabah|P.171 Sepanggar,2013-05-05,GE-13,Sabah,P.171 Sepanggar,federal,171,Sepanggar,federal|Sabah|sepanggar,2013,3ZCM3,Jumat bin Idris,001-UMNO,UMNO,001-BN,BN,22845,54.0722857345736,won,021-DAP,DAP,007-PR,PR,13403.0,31.723827782906103,53374,42249,9442,4,81.50035597856635,22.34845795166749,22.348457951667495,False
2013-05-05|Sabah|P.172 Kota Kinabalu,2013-05-05,GE-13,Sabah,P.172 Kota Kinabalu,federal,172,Kota Kinabalu,federal|Sabah|kota kinabalu,2013,BNJKZ,Jimmy Wong Sze Phin,021-DAP,DAP,007-PR,PR,28516,73.15171104612386,won,054-PBS,PBS,001-BN,BN,9557.0,24.51644348673747,50516,38982,18959,3,78.28806714704251,48.63526755938639,48.63526755938639,False
2013-05-05|Sabah|P.173 Putatan,2013-05-05,GE-13,Sabah,P.173 Putatan,federal,173,Putatan,federal|Sabah|putatan,2013,8Q0Y0,Marcus Mojigoh (Makin),066-UPKO-1,UPKO,001-BN,BN,17465,60.02749613335625,won,021-DAP,DAP,007-PR,PR,7958.0,27.35177865612648,37490,29095,9507,4,79.85062683382236,32.67571747722977,32.67571747722977,False
2013-05-05|Sabah|P.174 Penampang,2013-05-05,GE-13,Sabah,P.174 Penampang,federal,174,Penampang,federal|Sabah|penampang,2013,N3TZG,Ignatius Dorell Leiking (Darell Leiking),078-PKR,PKR,007-PR,PR,22598,62.60007202415579,won,066-UPKO-1,UPKO,001-BN,BN,12382.0,34.30011911687305,44323,36099,10216,3,83.2118764524062,28.299952907282748,28.299952907282744,False
2013-05-05|Sabah|P.175 Papar,2013-05-05,GE-13,Sabah,P.175 Papar,federal,175,Papar,federal|Sabah|papar,2013,SVF9D,Rosnah binti Abdul Rashid Shirlin,001-UMNO,UMNO,001-BN,BN,21196,64.82948463067747,won,078-PKR,PKR,007-PR,PR,10661.0,32.60743232910231,38771,32695,10535,3,85.79092620773258,32.22205230157517,32.22205230157516,False
2013-05-05|Sabah|P.176 Kimanis,2013-05-05,GE-13,Sabah,P.176 Kimanis,federal,176,Kimanis,federal|Sabah|kimanis,2013,YJDK6,Anifah bin Aman,001-UMNO,UMNO,001-BN,BN,13754,60.657111356119074,won,078-PKR,PKR,007-PR,PR,8031.0,35.41786108048511,26628,22675,5723,4,87.0136698212408,25.23925027563396,25.239250275633964,False
2013-05-05|Sabah|P.177 Beaufort,2013-05-05,GE-13,Sabah,P.177 Beaufort,federal,177,Beaufort,federal|Sabah|beaufort,2013,5GWKH,Azizah Mohd Dun,001-UMNO,UMNO,001-BN,BN,12827,50.51790004332244,won,078-PKR,PKR,007-PR,PR,12155.0,47.87129297782679,30097,25391,672,3,86.38734757617038,2.646607065495648,2.646607065495651,False
2013-05-05|Sabah|P.178 Sipitang,2013-05-05,GE-13,Sabah,P.178 Sipitang,federal,178,Sipitang,federal|Sabah|sipitang,2013,8VFT1,Sapawi bin Amat Wasali,001-UMNO,UMNO,001-BN,BN,16377,68.83984867591425,won,078-PKR,PKR,007-PR,PR,6908.0,29.037410676754934,29177,23790,9469,3,83.58295918017616,39.80243799915931,39.802437999159324,False
2013-05-05|Sabah|P.179 Ranau,2013-05-05,GE-13,Sabah,P.179 Ranau,federal,179,Ranau,federal|Sabah|ranau,2013,A4R1H,Ewon Ebin,066-UPKO-1,UPKO,001-BN,BN,15434,50.2245362837618,won,078-PKR,PKR,007-PR,PR,11823.0,38.4738041002278,39053,30730,3611,4,80.55207026348809,11.750732183534003,11.750732183533998,False
2013-05-05|Sabah|P.180 Keningau,2013-05-05,GE-13,Sabah,P.180 Keningau,federal,180,Keningau,federal|Sabah|keningau,2013,7WW64,Joseph Pairin Kitingan,054-PBS,PBS,001-BN,BN,15818,44.50384041864783,won,072-STAR-SWK,STAR,000-ALONE,ALONE,11900.0,33.48057282727963,43691,35543,3918,3,82.7264196287565,11.023267591368205,11.023267591368203,False
2013-05-05|Sabah|P.181 Tenom,2013-05-05,GE-13,Sabah,P.181 Tenom,federal,181,Tenom,federal|Sabah|tenom,2013,0PVDZ,Raime bin Unggi,001-UMNO,UMNO,001-BN,BN,9771,48.147235636148615,won,078-PKR,PKR,007-PR,PR,5885.0,28.99871883315265,25304,20294,3886,5,82.76952260512172,19.14851680299596,19.148516802995964,False
2013-05-05|Sabah|P.182 Pensiangan,2013-05-05,GE-13,Sabah,P.182 Pensiangan,federal,182,Pensiangan,federal|Sabah|pensiangan,2013,DGC3E,Joseph Kurup,067-PBRS-SBH,PBRS,001-BN,BN,9467,45.305321592649314,won,078-PKR,PKR,007-PR,PR,7723.0,36.95922664624808,26194,20896,1744,4,81.66373978773765,8.346094946401225,8.346094946401237,False
2013-05-05|Sabah|P.183 Beluran,2013-05-05,GE-13,Sabah,P.183 Beluran,federal,183,Beluran,federal|Sabah|beluran,2013,Y0WB7,Ronald Kiandee,001-UMNO,UMNO,001-BN,BN,13174,71.74599716806448,won,078-PKR,PKR,007-PR,PR,3186.0,17.351051083759938,24688,18362,9988,4,76.61616979909269,54.39494608430454,54.394946084304536,False
2013-05-05|Sabah|P.184 Libaran,2013-05-05,GE-13,Sabah,P.184 Libaran,federal,184,Libaran,federal|Sabah|libaran,2013,J1FGY,Juslie bin Ajirol,001-UMNO,UMNO,001-BN,BN,19584,62.56269367153308,won,078-PKR,PKR,007-PR,PR,7998.0,25.55026674759608,39772,31303,11586,4,80.75781957155787,37.012426923937,37.012426923937,False
2013-05-05|Sabah|P.185 Batu Sapi,2013-05-05,GE-13,Sabah,P.185 Batu Sapi,federal,185,Batu Sapi,federal|Sabah|batu sapi,2013,5BR0Y,Linda Tsen Thau Lin,054-PBS,PBS,001-BN,BN,13085,57.435694846808886,won,004-PAS,PAS,007-PR,PR,9287.0,40.76463874989027,30199,22782,3798,3,77.48600947051227,16.671056096918623,16.67105609691862,False
2013-05-05|Sabah|P.186 Sandakan,2013-05-05,GE-13,Sabah,P.186 Sandakan,federal,186,Sandakan,federal|Sabah|sandakan,2013,7556K,Stephen Wong Tien Fatt,021-DAP,DAP,007-PR,PR,14226,51.98801344832626,won,059-LDP,LDP,001-BN,BN,13138.0,48.01198655167373,37058,27364,1088,2,75.34945221004912,3.976026896652536,3.9760268966525274,False
2013-05-05|Sabah|P.187 Kinabatangan,2013-05-05,GE-13,Sabah,P.187 Kinabatangan,federal,187,Kinabatangan,federal|Sabah|kinabatangan,2013,XEA7V,Bung Moktar bin Radin,001-UMNO,UMNO,001-BN,BN,13377,69.28934010152284,won,078-PKR,PKR,007-PR,PR,3646.0,18.88532062571221,24748,19306,9731,4,80.80248909002748,50.40401947581062,50.40401947581063,False
2013-05-05|Sabah|P.188 Silam,2013-05-05,GE-13,Sabah,P.188 Silam,federal,188,Silam,federal|Sabah|silam,2013,C9GQK,Nasrun bin Mansur,001-UMNO,UMNO,001-BN,BN,23058,59.845830413454806,won,078-PKR,PKR,007-PR,PR,9671.0,25.10057359391627,51662,38529,13387,4,76.77403120281832,34.745256819538525,34.74525681953854,False
2013-05-05|Sabah|P.189 Semporna,2013-05-05,GE-13,Sabah,P.189 Semporna,federal,189,Semporna,federal|Sabah|semporna,2013,ZJCXS,Mohd Shafie bin Apdal,001-UMNO,UMNO,001-BN,BN,25559,83.69572336105836,won,078-PKR,PKR,007-PR,PR,4654.0,15.240028816556425,41549,30538,20905,3,76.04274471106405,68.45569454450194,68.45569454450194,False
2013-05-05|Sabah|P.190 Tawau,2013-05-05,GE-13,Sabah,P.190 Tawau,federal,190,Tawau,federal|Sabah|tawau,2013,0H0HP,Mary Yap Kain Ching,054-PBS,PBS,001-BN,BN,21331,54.87920965293679,won,078-PKR,PKR,007-PR,PR,16352.0,42.06951555223957,51538,38869,4979,4,77.19934805386318,12.809694100697214,12.809694100697214,False
2013-05-05|Sabah|P.191 Kalabakan,2013-05-05,GE-13,Sabah,P.191 Kalabakan,federal,191,Kalabakan,federal|Sabah|kalabakan,2013,K9BR6,Abdul Ghapur bin Salleh,001-UMNO,UMNO,001-BN,BN,23125,65.87380714997863,won,004-PAS,PAS,007-PR,PR,8904.0,25.36390827517448,46793,35105,14221,7,77.42611074305987,40.50989887480416,40.50989887480415,False
2013-05-05|Sarawak|P.192 Mas Gading,2013-05-05,GE-13,Sarawak,P.192 Mas Gading,federal,192,Mas Gading,federal|Sarawak|mas gading,2013,N34ZC,Nogeh anak Gumbek,077-SPDP,SPDP,001-BN,BN,8265,41.06016195538775,won,000-BEBAS,BEBAS,000-ALONE,ALONE,6109.0,30.34924735456307,25771,20129,2156,4,79.09665903534982,10.71091460082468,10.71091460082468,False
2013-05-05|Sarawak|P.193 Santubong,2013-05-05,GE-13,Sarawak,P.193 Santubong,federal,193,Santubong,federal|Sarawak|santubong,2013,4P2EN,Wan Junaidi bin Tuanku Jaafar,029-PBB,PBB,001-BN,BN,24655,85.56901398674209,won,078-PKR,PKR,007-PR,PR,3719.0,12.90736820185333,37017,28813,20936,4,79.11500121565767,72.66164578488876,72.66164578488876,False
2013-05-05|Sarawak|P.194 Petra Jaya,2013-05-05,GE-13,Sarawak,P.194 Petra Jaya,federal,194,Petra Jaya,federal|Sarawak|petra jaya,2013,9V49B,Fadillah bin Yusof,029-PBB,PBB,001-BN,BN,29559,78.45786330457864,won,078-PKR,PKR,007-PR,PR,8116.0,21.54213669542137,49750,37675,21443,2,76.72361809045226,56.91572660915727,56.91572660915727,False
2013-05-05|Sarawak|P.195 Bandar Kuching,2013-05-05,GE-13,Sarawak,P.195 Bandar Kuching,federal,195,Bandar Kuching,federal|Sarawak|bandar kuching,2013,XSNEP,Chong Chieng Jen,021-DAP,DAP,007-PR,PR,30133,74.1753643166601,won,013-SUPP,SUPP,001-BN,BN,10491.0,25.824635683339896,53336,40624,19642,2,76.64429278536073,48.35072863332021,48.3507286333202,False
2013-05-05|Sarawak|P.196 Stampin,2013-05-05,GE-13,Sarawak,P.196 Stampin,federal,196,Stampin,federal|Sarawak|stampin,2013,67KAS,Julian Tan Kok Ping,021-DAP,DAP,007-PR,PR,41663,64.20063178981431,won,013-SUPP,SUPP,001-BN,BN,22993.0,35.43108097696279,84732,64895,18670,3,77.3202568097059,28.76955081285153,28.76955081285152,False
2013-05-05|Sarawak|P.197 Kota Samarahan,2013-05-05,GE-13,Sarawak,P.197 Kota Samarahan,federal,197,Kota Samarahan,federal|Sarawak|kota samarahan,2013,9N9D2,Rubiah binti Wang,029-PBB,PBB,001-BN,BN,24202,78.06341321807567,won,004-PAS,PAS,007-PR,PR,6801.0,21.93658678192433,38158,31003,17401,2,82.84501284134389,56.12682643615135,56.12682643615133,False
2013-05-05|Sarawak|P.198 Mambong,2013-05-05,GE-13,Sarawak,P.198 Mambong,federal,198,Mambong,federal|Sarawak|mambong,2013,82QNH,James Dawos Mamit,029-PBB,PBB,001-BN,BN,20461,64.13101394765711,won,078-PKR,PKR,007-PR,PR,10740.0,33.66243535496004,42344,31905,9721,3,77.21282826374457,30.46857859269707,30.46857859269707,False
