slug,date,state,seat
n35-pasir-raja-johor,1959-05-20,Johor,N.15 Kota Tinggi
n36-sedili-johor,2022-03-12,Johor,N.36 Sedili
n36-sedili-johor,2018-05-09,Johor,N.36 Sedili
n36-sedili-johor,2013-05-05,Johor,N.36 Sedili
n36-sedili-johor,2008-03-08,Johor,N.36 Sedili
n36-sedili-johor,2004-03-21,Johor,N.36 Sedili
n36-sedili-johor,1999-11-29,Johor,N.29 Sedili
n36-sedili-johor,1995-04-24,Johor,N.29 Sedili
n36-sedili-johor,1990-10-20,Johor,N.27 Sedili
n36-sedili-johor,1986-08-02,Johor,N.27 Sedili
n36-sedili-johor,1982-04-22,Johor,N.20 Johor Lama
n36-sedili-johor,1978-07-08,Johor,N.20 Johor Lama
n36-sedili-johor,1974-08-24,Johor,N.20 Johor Lama
n36-sedili-johor,1969-05-10,Johor,N.16 Johore Lama
n36-sedili-johor,1964-04-25,Johor,N.16 Johore Lama
n36-sedili-johor,1959-05-20,Johor,N.16 Johore Lama
n37-johor-lama-johor,2022-03-12,Johor,N.37 Johor Lama
n37-johor-lama-johor,2018-05-09,Johor,N.37 Johor Lama
n37-johor-lama-johor,2013-05-05,Johor,N.37 Johor Lama
n37-johor-lama-johor,2008-03-08,Johor,N.37 Johor Lama
n37-johor-lama-johor,2004-03-21,Johor,N.37 Johor Lama
n37-johor-lama-johor,1999-11-29,Johor,N.29 Sedili
n37-johor-lama-johor,1995-04-24,Johor,N.29 Sedili
n37-johor-lama-johor,1990-10-20,Johor,N.27 Sedili
n37-johor-lama-johor,1986-08-02,Johor,N.27 Sedili
n37-johor-lama-johor,1982-04-22,Johor,N.20 Johor Lama
n37-johor-lama-johor,1978-07-08,Johor,N.20 Johor Lama
n37-johor-lama-johor,1974-08-24,Johor,N.20 Johor Lama
n37-johor-lama-johor,1969-05-10,Johor,N.16 Johore Lama
n37-johor-lama-johor,1964-04-25,Johor,N.16 Johore Lama
n37-johor-lama-johor,1959-05-20,Johor,N.16 Johore Lama
n38-penawar-johor,2022-03-12,Johor,N.38 Penawar
n38-penawar-johor,2018-05-09,Johor,N.38 Penawar
n38-penawar-johor,2013-05-05,Johor,N.38 Penawar
n38-penawar-johor,2008-03-08,Johor,N.38 Penawar
n38-penawar-johor,2004-03-21,Johor,N.38 Penawar
n38-penawar-johor,1999-11-29,Johor,N.30 Pengerang
n38-penawar-johor,1995-04-24,Johor,N.30 Pengerang
n38-penawar-johor,1990-10-20,Johor,N.28 Pengerang
n38-penawar-johor,1986-08-02,Johor,N.28 Pengerang
n38-penawar-johor,1982-04-22,Johor,N.20 Johor Lama
n38-penawar-johor,1978-07-08,Johor,N.20 Johor Lama
n38-penawar-johor,1974-08-24,Johor,N.20 Johor Lama
n38-penawar-johor,1969-05-10,Johor,N.16 Johore Lama
n38-penawar-johor,1964-04-25,Johor,N.16 Johore Lama
n38-penawar-johor,1959-05-20,Johor,N.16 Johore Lama
n39-tanjung-surat-johor,2022-03-12,Johor,N.39 Tanjung Surat
n39-tanjung-surat-johor,2018-05-09,Johor,N.39 Tanjung Surat
n39-tanjung-surat-johor,2013-05-05,Johor,N.39 Tanjong Surat
n39-tanjung-surat-johor,2008-03-08,Johor,N.39 Tanjong Surat
n39-tanjung-surat-johor,2004-03-21,Johor,N.39 Tanjong Surat
n39-tanjung-surat-johor,1999-11-29,Johor,N.30 Pengerang
n39-tanjung-surat-johor,1995-04-24,Johor,N.30 Pengerang
n39-tanjung-surat-johor,1990-10-20,Johor,N.28 Pengerang
n39-tanjung-surat-johor,1986-08-02,Johor,N.28 Pengerang
n39-tanjung-surat-johor,1982-04-22,Johor,N.20 Johor Lama
n39-tanjung-surat-johor,1978-07-08,Johor,N.20 Johor Lama
n39-tanjung-surat-johor,1974-08-24,Johor,N.20 Johor Lama
n39-tanjung-surat-johor,1969-05-10,Johor,N.16 Johore Lama
n39-tanjung-surat-johor,1964-04-25,Johor,N.16 Johore Lama
n39-tanjung-surat-johor,1959-05-20,Johor,N.16 Johore Lama
n40-tiram-johor,2022-03-12,Johor,N.40 Tiram
n40-tiram-johor,2018-05-09,Johor,N.40 Tiram
n40-tiram-johor,2013-05-05,Johor,N.40 Tiram
n40-tiram-johor,2008-03-08,Johor,N.40 Tiram
n40-tiram-johor,2004-03-21,Johor,N.40 Tiram
n40-tiram-johor,1999-11-29,Johor,N.31 Tiram
n40-tiram-johor,1995-04-24,Johor,N.31 Tiram
n40-tiram-johor,1990-10-20,Johor,N.29 Tiram
n40-tiram-johor,1986-08-02,Johor,N.29 Tiram
n40-tiram-johor,1982-04-22,Johor,N.31 Tiram
n40-tiram-johor,1978-07-08,Johor,N.31 Tiram
n40-tiram-johor,1974-08-24,Johor,N.31 Tiram
n40-tiram-johor,1969-05-10,Johor,N.23 Plentong
n40-tiram-johor,1964-04-25,Johor,N.23 Plentong
n40-tiram-johor,1959-11-23,Johor,N.23 Plentong
n40-tiram-johor,1959-05-20,Johor,N.23 Plentong
n41-puteri-wangsa-johor,2022-03-12,Johor,N.41 Puteri Wangsa
n41-puteri-wangsa-johor,2018-05-09,Johor,N.41 Puteri Wangsa
n41-puteri-wangsa-johor,2013-05-05,Johor,N.41 Puteri Wangsa
n41-puteri-wangsa-johor,2008-03-08,Johor,N.41 Puteri Wangsa
n41-puteri-wangsa-johor,2004-03-21,Johor,N.41 Puteri Wangsa
n41-puteri-wangsa-johor,1999-11-29,Johor,N.31 Tiram
n41-puteri-wangsa-johor,1995-04-24,Johor,N.31 Tiram
n41-puteri-wangsa-johor,1990-10-20,Johor,N.29 Tiram
n41-puteri-wangsa-johor,1986-08-02,Johor,N.29 Tiram
n41-puteri-wangsa-johor,1982-04-22,Johor,N.31 Tiram
n41-puteri-wangsa-johor,1978-07-08,Johor,N.31 Tiram
n41-puteri-wangsa-johor,1974-08-24,Johor,N.31 Tiram
n41-puteri-wangsa-johor,1969-05-10,Johor,N.23 Plentong
n41-puteri-wangsa-johor,1964-04-25,Johor,N.23 Plentong
n41-puteri-wangsa-johor,1959-05-20,Johor,N.23 Plentong
n42-johor-jaya-johor,2022-03-12,Johor,N.42 Johor Jaya
n42-johor-jaya-johor,2018-05-09,Johor,N.42 Johor Jaya
n42-johor-jaya-johor,2013-05-05,Johor,N.42 Johor Jaya
n42-johor-jaya-johor,2008-03-08,Johor,N.42 Johor Jaya
n42-johor-jaya-johor,2004-03-21,Johor,N.42 Johor Jaya
n42-johor-jaya-johor,1999-11-29,Johor,N.32 Pasir Gudang
n42-johor-jaya-johor,1995-04-24,Johor,N.32 Pasir Gudang
n42-johor-jaya-johor,1990-10-20,Johor,N.30 Pasir Gudang
n42-johor-jaya-johor,1986-08-02,Johor,N.30 Pasir Gudang
n42-johor-jaya-johor,1982-04-22,Johor,N.31 Tiram
n42-johor-jaya-johor,1978-07-08,Johor,N.31 Tiram
n42-johor-jaya-johor,1974-08-24,Johor,N.31 Tiram
n42-johor-jaya-johor,1969-05-10,Johor,N.23 Plentong
n42-johor-jaya-johor,1964-04-25,Johor,N.23 Plentong
n42-johor-jaya-johor,1959-05-20,Johor,N.23 Plentong
n43-permas-johor,2022-03-12,Johor,N.43 Permas
n43-permas-johor,2018-05-09,Johor,N.43 Permas
n43-permas-johor,2013-05-05,Johor,N.43 Permas
n43-permas-johor,2008-03-08,Johor,N.43 Permas
n43-permas-johor,2004-03-21,Johor,N.43 Permas
n43-permas-johor,1999-11-29,Johor,N.32 Pasir Gudang
n43-permas-johor,1995-04-24,Johor,N.32 Pasir Gudang
n43-permas-johor,1990-10-20,Johor,N.30 Pasir Gudang
n43-permas-johor,1986-08-02,Johor,N.30 Pasir Gudang
n43-permas-johor,1982-04-22,Johor,N.31 Tiram
n43-permas-johor,1978-07-08,Johor,N.31 Tiram
n43-permas-johor,1974-08-24,Johor,N.31 Tiram
n43-permas-johor,1969-05-10,Johor,N.23 Plentong
n43-permas-johor,1964-04-25,Johor,N.23 Plentong
n43-permas-johor,1959-05-20,Johor,N.23 Plentong
n44-larkin-johor,2022-03-12,Johor,N.44 Larkin
n44-larkin-johor,2018-05-09,Johor,N.44 Larkin
n44-larkin-johor,2013-05-05,Johor,N.44 Tanjong Puteri
n44-larkin-johor,2008-03-08,Johor,N.44 Tanjong Puteri
n44-larkin-johor,2004-03-21,Johor,N.44 Tanjong Puteri
n44-larkin-johor,1999-11-29,Johor,N.33 Tanjong Puteri
n44-larkin-johor,1995-04-24,Johor,N.33 Tanjong Puteri
n44-larkin-johor,1990-10-20,Johor,N.31 Tanjong Puteri
n44-larkin-johor,1988-03-05,Johor,N.31 Tanjong Puteri
n44-larkin-johor,1986-08-02,Johor,N.31 Tanjong Puteri
n44-larkin-johor,1982-04-22,Johor,N.32 Tanjong Petri
n44-larkin-johor,1978-07-08,Johor,N.32 Tanjong Petri
n44-larkin-johor,1974-08-24,Johor,N.32 Tanjong Petri
n44-larkin-johor,1969-05-10,Johor,N.24 Tanjong Petri
n44-larkin-johor,1964-04-25,Johor,N.24 Tanjong Petri
n44-larkin-johor,1959-05-20,Johor,N.24 Tanjong Petri
n45-stulang-johor,2022-03-12,Johor,N.45 Stulang
n45-stulang-johor,2018-05-09,Johor,N.45 Stulang
n45-stulang-johor,2013-05-05,Johor,N.45 Stulang
n45-stulang-johor,2008-03-08,Johor,N.45 Stulang
n45-stulang-johor,2004-03-21,Johor,N.45 Stulang
n45-stulang-johor,1999-11-29,Johor,N.34 Stulang
n45-stulang-johor,1995-04-24,Johor,N.34 Stulang
n45-stulang-johor,1990-10-20,Johor,N.30 Pasir Gudang
n45-stulang-johor,1986-08-02,Johor,N.30 Pasir Gudang
n45-stulang-johor,1982-04-22,Johor,N.31 Tiram
n45-stulang-johor,1978-07-08,Johor,N.31 Tiram
n45-stulang-johor,1974-08-24,Johor,N.31 Tiram
n45-stulang-johor,1969-05-10,Johor,N.23 Plentong
n45-stulang-johor,1964-04-25,Johor,N.23 Plentong
n45-stulang-johor,1959-05-20,Johor,N.23 Plentong
n46-perling-johor,2022-03-12,Johor,N.46 Perling
n46-perling-johor,2018-05-09,Johor,N.46 Perling
n46-perling-johor,2013-05-05,Johor,N.46 Pengkalan Rinting
n46-perling-johor,2008-03-08,Johor,N.46 Pengkalan Rinting
n46-perling-johor,2004-03-21,Johor,N.46 Pengkalan Rinting
n46-perling-johor,1999-11-29,Johor,N.37 Tanjong Kupang
n46-perling-johor,1995-04-24,Johor,N.37 Tanjong Kupang
n46-perling-johor,1990-10-20,Johor,N.34 Gelang Patah
n46-perling-johor,1986-08-02,Johor,N.34 Gelang Patah
n46-perling-johor,1982-04-22,Johor,N.29 Gelang Patah
n46-perling-johor,1978-07-08,Johor,N.29 Gelang Patah
n46-perling-johor,1974-08-24,Johor,N.29 Gelang Patah
n46-perling-johor,1969-05-10,Johor,N.25 Gelang Patah
n46-perling-johor,1964-04-25,Johor,N.25 Gelang Patah
n46-perling-johor,1959-05-20,Johor,N.25 Gelang Patah
n47-kempas-johor,2022-03-12,Johor,N.47 Kempas
n47-kempas-johor,2018-05-09,Johor,N.47 Kempas
n47-kempas-johor,2013-05-05,Johor,N.47 Kempas
n47-kempas-johor,2008-03-08,Johor,N.47 Kempas
n47-kempas-johor,2004-03-21,Johor,N.47 Kempas
n47-kempas-johor,1999-11-29,Johor,N.36 Kempas
n47-kempas-johor,1995-04-24,Johor,N.36 Kempas
n47-kempas-johor,1990-10-20,Johor,N.33 Tambatan
n47-kempas-johor,1989-08-05,Johor,N.33 Tambatan
n47-kempas-johor,1986-08-02,Johor,N.33 Tambatan
n47-kempas-johor,1982-04-22,Johor,N.30 Skudai
n47-kempas-johor,1978-07-08,Johor,N.30 Skudai
n47-kempas-johor,1974-08-24,Johor,N.30 Skudai
n47-kempas-johor,1969-05-10,Johor,N.25 Gelang Patah
n47-kempas-johor,1964-04-25,Johor,N.25 Gelang Patah
n47-kempas-johor,1959-05-20,Johor,N.25 Gelang Patah
n48-skudai-johor,2022-03-12,Johor,N.48 Skudai
n48-skudai-johor,2018-05-09,Johor,N.48 Skudai
n48-skudai-johor,2013-05-05,Johor,N.48 Skudai
n48-skudai-johor,2008-03-08,Johor,N.48 Skudai
n48-skudai-johor,2004-03-21,Johor,N.48 Skudai
n48-skudai-johor,1999-11-29,Johor,N.38 Skudai
n48-skudai-johor,1995-04-24,Johor,N.38 Skudai
n48-skudai-johor,1990-10-20,Johor,N.25 Kulai
n48-skudai-johor,1986-08-02,Johor,N.25 Kulai
n48-skudai-johor,1982-04-22,Johor,N.18 Kulai
n48-skudai-johor,1978-07-08,Johor,N.18 Kulai
n48-skudai-johor,1974-08-24,Johor,N.18 Kulai
n48-skudai-johor,1969-05-10,Johor,N.25 Gelang Patah
n48-skudai-johor,1964-04-25,Johor,N.25 Gelang Patah
n48-skudai-johor,1959-05-20,Johor,N.25 Gelang Patah
n49-kota-iskandar-johor,2022-03-12,Johor,N.49 Kota Iskandar
n49-kota-iskandar-johor,2018-05-09,Johor,N.49 Kota Iskandar
n49-kota-iskandar-johor,2013-05-05,Johor,N.49 Nusa Jaya
n49-kota-iskandar-johor,2008-03-08,Johor,N.49 Nusa Jaya
n49-kota-iskandar-johor,2004-03-21,Johor,N.49 Nusa Jaya
n49-kota-iskandar-johor,1999-11-29,Johor,N.37 Tanjong Kupang
n49-kota-iskandar-johor,1995-04-24,Johor,N.37 Tanjong Kupang
n49-kota-iskandar-johor,1990-10-20,Johor,N.34 Gelang Patah
n49-kota-iskandar-johor,1986-08-02,Johor,N.34 Gelang Patah
n49-kota-iskandar-johor,1982-04-22,Johor,N.29 Gelang Patah
n49-kota-iskandar-johor,1978-07-08,Johor,N.29 Gelang Patah
n49-kota-iskandar-johor,1974-08-24,Johor,N.29 Gelang Patah
n49-kota-iskandar-johor,1969-05-10,Johor,N.25 Gelang Patah
n49-kota-iskandar-johor,1964-04-25,Johor,N.25 Gelang Patah
n49-kota-iskandar-johor,1959-05-20,Johor,N.25 Gelang Patah
n50-bukit-permai-johor,2022-03-12,Johor,N.50 Bukit Permai
n50-bukit-permai-johor,2018-05-09,Johor,N.50 Bukit Permai
n50-bukit-permai-johor,2013-05-05,Johor,N.50 Bukit Permai
n50-bukit-permai-johor,2008-03-08,Johor,N.50 Bukit Permai
n50-bukit-permai-johor,2004-03-21,Johor,N.50 Bukit Permai
n50-bukit-permai-johor,1999-11-29,Johor,N.28 Bukit Permai
n50-bukit-permai-johor,1995-04-24,Johor,N.28 Bukit Permai
n50-bukit-permai-johor,1990-10-20,Johor,N.26 Bandar Tenggara
n50-bukit-permai-johor,1986-08-02,Johor,N.26 Bandar Tenggara
n50-bukit-permai-johor,1982-04-22,Johor,N.19 Kota Tinggi
n50-bukit-permai-johor,1978-07-08,Johor,N.19 Kota Tinggi
n50-bukit-permai-johor,1974-08-24,Johor,N.19 Kota Tinggi
n50-bukit-permai-johor,1969-05-10,Johor,N.15 Kota Tinggi
n50-bukit-permai-johor,1964-04-25,Johor,N.15 Kota Tinggi
n50-bukit-permai-johor,1959-05-20,Johor,N.15 Kota Tinggi
n51-bukit-batu-johor,2022-03-12,Johor,N.51 Bukit Batu
n51-bukit-batu-johor,2018-05-09,Johor,N.51 Bukit Batu
n51-bukit-batu-johor,2013-05-05,Johor,N.51 Bukit Batu
n51-bukit-batu-johor,2008-03-08,Johor,N.51 Bukit Batu
n51-bukit-batu-johor,2004-03-21,Johor,N.51 Bukit Batu
n51-bukit-batu-johor,1999-11-29,Johor,N.27 Kulai
n51-bukit-batu-johor,1995-04-24,Johor,N.27 Kulai
n51-bukit-batu-johor,1990-10-20,Johor,N.25 Kulai
n51-bukit-batu-johor,1986-08-02,Johor,N.25 Kulai
n51-bukit-batu-johor,1982-04-22,Johor,N.18 Kulai
n51-bukit-batu-johor,1978-07-08,Johor,N.18 Kulai
n51-bukit-batu-johor,1974-08-24,Johor,N.18 Kulai
n51-bukit-batu-johor,1969-05-10,Johor,N.25 Gelang Patah
n51-bukit-batu-johor,1964-04-25,Johor,N.25 Gelang Patah
n51-bukit-batu-johor,1959-05-20,Johor,N.25 Gelang Patah
n52-senai-johor,2022-03-12,Johor,N.52 Senai
n52-senai-johor,2018-05-09,Johor,N.52 Senai
n52-senai-johor,2013-05-05,Johor,N.52 Senai
n52-senai-johor,2008-03-08,Johor,N.52 Senai
n52-senai-johor,2004-03-21,Johor,N.52 Senai
n52-senai-johor,1999-11-29,Johor,N.28 Bukit Permai
n52-senai-johor,1995-04-24,Johor,N.28 Bukit Permai
n52-senai-johor,1990-10-20,Johor,N.26 Bandar Tenggara
n52-senai-johor,1986-08-02,Johor,N.26 Bandar Tenggara
n52-senai-johor,1982-04-22,Johor,N.19 Kota Tinggi
n52-senai-johor,1978-07-08,Johor,N.19 Kota Tinggi
n52-senai-johor,1974-08-24,Johor,N.19 Kota Tinggi
n52-senai-johor,1969-05-10,Johor,N.15 Kota Tinggi
n52-senai-johor,1964-04-25,Johor,N.15 Kota Tinggi
n52-senai-johor,1959-05-20,Johor,N.15 Kota Tinggi
n53-benut-johor,2022-03-12,Johor,N.53 Benut
n53-benut-johor,2018-05-09,Johor,N.53 Benut
n53-benut-johor,2013-05-05,Johor,N.53 Benut
n53-benut-johor,2008-03-08,Johor,N.53 Benut
n53-benut-johor,2004-03-21,Johor,N.53 Benut
n53-benut-johor,1999-11-29,Johor,N.26 Benut
n53-benut-johor,1995-04-24,Johor,N.26 Benut
n53-benut-johor,1990-10-20,Johor,N.24 Benut
n53-benut-johor,1986-08-02,Johor,N.24 Benut
n53-benut-johor,1982-04-22,Johor,N.27 Benut
n53-benut-johor,1978-07-08,Johor,N.27 Benut
n53-benut-johor,1974-08-24,Johor,N.27 Benut
n53-benut-johor,1969-05-10,Johor,N.18 Benut
n53-benut-johor,1964-04-25,Johor,N.18 Benut
n53-benut-johor,1959-05-20,Johor,N.18 Benut
n54-pulai-sebatang-johor,2022-03-12,Johor,N.54 Pulai Sebatang
n54-pulai-sebatang-johor,2018-05-09,Johor,N.54 Pulai Sebatang
n54-pulai-sebatang-johor,2013-05-05,Johor,N.54 Pulai Sebatang
n54-pulai-sebatang-johor,2008-03-08,Johor,N.54 Pulai Sebatang
n54-pulai-sebatang-johor,2004-03-21,Johor,N.54 Pulai Sebatang
n54-pulai-sebatang-johor,1999-11-29,Johor,N.39 Pulai Sebatang
n54-pulai-sebatang-johor,1995-04-24,Johor,N.39 Pulai Sebatang
n54-pulai-sebatang-johor,1990-10-20,Johor,N.35 Pulai Sebatang
n54-pulai-sebatang-johor,1986-08-02,Johor,N.35 Pulai Sebatang
n54-pulai-sebatang-johor,1982-04-22,Johor,N.29 Gelang Patah
n54-pulai-sebatang-johor,1978-07-08,Johor,N.29 Gelang Patah
n54-pulai-sebatang-johor,1974-08-24,Johor,N.29 Gelang Patah
n54-pulai-sebatang-johor,1969-05-10,Johor,N.25 Gelang Patah
n54-pulai-sebatang-johor,1964-04-25,Johor,N.25 Gelang Patah
n54-pulai-sebatang-johor,1959-05-20,Johor,N.25 Gelang Patah
n55-pekan-nanas-johor,2022-03-12,Johor,N.55 Pekan Nanas
n55-pekan-nanas-johor,2018-05-09,Johor,N.55 Pekan Nanas
n55-pekan-nanas-johor,2013-05-05,Johor,N.55 Pekan Nenas
n55-pekan-nanas-johor,2008-03-08,Johor,N.55 Pekan Nenas
n55-pekan-nanas-johor,2004-03-21,Johor,N.55 Pekan Nenas
n55-pekan-nanas-johor,1999-11-29,Johor,N.39 Pulai Sebatang
n55-pekan-nanas-johor,1995-04-24,Johor,N.39 Pulai Sebatang
n55-pekan-nanas-johor,1990-10-20,Johor,N.35 Pulai Sebatang
n55-pekan-nanas-johor,1986-08-02,Johor,N.35 Pulai Sebatang
n55-pekan-nanas-johor,1982-04-22,Johor,N.29 Gelang Patah
n55-pekan-nanas-johor,1978-07-08,Johor,N.29 Gelang Patah
n55-pekan-nanas-johor,1974-08-24,Johor,N.29 Gelang Patah
n55-pekan-nanas-johor,1969-05-10,Johor,N.25 Gelang Patah
n55-pekan-nanas-johor,1964-04-25,Johor,N.25 Gelang Patah
n55-pekan-nanas-johor,1959-05-20,Johor,N.25 Gelang Patah
n56-kukup-johor,2022-03-12,Johor,N.56 Kukup
n56-kukup-johor,2018-05-09,Johor,N.56 Kukup
n56-kukup-johor,2013-05-05,Johor,N.56 Kukup
n56-kukup-johor,2008-03-08,Johor,N.56 Kukup
n56-kukup-johor,2004-03-21,Johor,N.56 Kukup
n56-kukup-johor,1999-11-29,Johor,N.40 Kukup
n56-kukup-johor,1995-04-24,Johor,N.40 Kukup
n56-kukup-johor,1990-10-20,Johor,N.36 Kukup
n56-kukup-johor,1986-08-02,Johor,N.36 Kukup
n56-kukup-johor,1982-04-22,Johor,N.28 Kukup
n56-kukup-johor,1978-07-08,Johor,N.28 Kukup
n56-kukup-johor,1974-08-24,Johor,N.28 Kukup
n56-kukup-johor,1969-05-10,Johor,N.20 Pontian Kechil
n56-kukup-johor,1964-04-25,Johor,N.20 Pontian Kechil
n56-kukup-johor,1961-06-24,Johor,N.20 Pontian Kechil
n56-kukup-johor,1959-05-20,Johor,N.20 Pontian Kechil
n01-banggi-sabah,2025-11-29,Sabah,N.01 Banggi
n01-banggi-sabah,2020-09-26,Sabah,N.01 Banggi
n01-banggi-sabah,2018-05-09,Sabah,N.01 Banggi
n01-banggi-sabah,2013-05-05,Sabah,N.01 Banggi
n01-banggi-sabah,2008-03-08,Sabah,N.01 Banggi
n01-banggi-sabah,2004-03-21,Sabah,N.01 Banggi
n01-banggi-sabah,1999-03-12,Sabah,N.01 Banggi
n01-banggi-sabah,1994-02-18,Sabah,N.01 Banggi
n01-banggi-sabah,1990-07-16,Sabah,N.01 Banggi
n01-banggi-sabah,1986-05-04,Sabah,N.01 Banggi
n01-banggi-sabah,1985-04-20,Sabah,N.01 Banggi
n01-banggi-sabah,1983-01-28,Sabah,N.01 Banggi
n01-banggi-sabah,1981-03-23,Sabah,N.01 Banggi
n01-banggi-sabah,1976-05-01,Sabah,N.01 Banggi
n01-banggi-sabah,1971-10-01,Sabah,N.02 Bengkoka-Banggi
n01-banggi-sabah,1967-04-08,Sabah,N.02 Bengkoka-Banggi
n02-bengkoka-sabah,2025-11-29,Sabah,N.02 Bengkoka
n02-bengkoka-sabah,2020-09-26,Sabah,N.02 Bengkoka
n02-bengkoka-sabah,2018-05-09,Sabah,N.01 Banggi
n02-bengkoka-sabah,2013-05-05,Sabah,N.01 Banggi
n02-bengkoka-sabah,2008-03-08,Sabah,N.01 Banggi
n02-bengkoka-sabah,2004-03-21,Sabah,N.01 Banggi
n02-bengkoka-sabah,1999-03-12,Sabah,N.01 Banggi
n02-bengkoka-sabah,1994-02-18,Sabah,N.01 Banggi
n02-bengkoka-sabah,1990-07-16,Sabah,N.01 Banggi
n02-bengkoka-sabah,1986-05-04,Sabah,N.01 Banggi
n02-bengkoka-sabah,1985-04-20,Sabah,N.01 Banggi
n02-bengkoka-sabah,1981-03-23,Sabah,N.01 Banggi
n02-bengkoka-sabah,1976-05-01,Sabah,N.01 Banggi
n02-bengkoka-sabah,1971-10-01,Sabah,N.02 Bengkoka-Banggi
n02-bengkoka-sabah,1967-04-08,Sabah,N.02 Bengkoka-Banggi
n03-pitas-sabah,2025-11-29,Sabah,N.03 Pitas
n03-pitas-sabah,2020-09-26,Sabah,N.03 Pitas
n03-pitas-sabah,2018-05-09,Sabah,N.03 Pitas
n03-pitas-sabah,2013-05-05,Sabah,N.03 Pitas
n03-pitas-sabah,2008-03-08,Sabah,N.03 Pitas
n03-pitas-sabah,2004-03-21,Sabah,N.03 Pitas
n03-pitas-sabah,1999-03-12,Sabah,N.03 Bengkoka
n03-pitas-sabah,1994-02-18,Sabah,N.03 Bengkoka
n03-pitas-sabah,1990-07-16,Sabah,N.03 Bengkoka
n03-pitas-sabah,1986-05-04,Sabah,N.03 Bengkoka
n03-pitas-sabah,1985-04-20,Sabah,N.03 Bengkoka
n03-pitas-sabah,1981-04-29,Sabah,N.03 Bengkoka
n03-pitas-sabah,1976-05-01,Sabah,N.03 Bengkoka
n03-pitas-sabah,1971-10-01,Sabah,N.02 Bengkoka-Banggi
n03-pitas-sabah,1967-04-08,Sabah,N.02 Bengkoka-Banggi
n04-tanjong-kapor-sabah,2025-11-29,Sabah,N.04 Tanjong Kapor
n04-tanjong-kapor-sabah,2020-09-26,Sabah,N.04 Tanjong Kapor
n04-tanjong-kapor-sabah,2018-05-09,Sabah,N.02 Tanjong Kapor
n04-tanjong-kapor-sabah,2013-05-05,Sabah,N.02 Tanjong Kapor
n04-tanjong-kapor-sabah,2008-03-08,Sabah,N.02 Tanjong Kapor
n04-tanjong-kapor-sabah,2004-03-21,Sabah,N.02 Tanjong Kapor
n04-tanjong-kapor-sabah,1999-03-12,Sabah,N.02 Kudat
n04-tanjong-kapor-sabah,1994-02-18,Sabah,N.02 Kudat
n04-tanjong-kapor-sabah,1990-07-16,Sabah,N.02 Kudat
n04-tanjong-kapor-sabah,1986-05-04,Sabah,N.02 Kudat
n04-tanjong-kapor-sabah,1985-04-20,Sabah,N.02 Kudat
n04-tanjong-kapor-sabah,1981-03-23,Sabah,N.02 Kudat
n04-tanjong-kapor-sabah,1976-05-01,Sabah,N.02 Kudat
n04-tanjong-kapor-sabah,1971-10-01,Sabah,N.01 Kudat
n04-tanjong-kapor-sabah,1967-04-08,Sabah,N.01 Kudat
n05-matunggong-sabah,2025-11-29,Sabah,N.05 Matunggong
n05-matunggong-sabah,2020-09-26,Sabah,N.05 Matunggong
n05-matunggong-sabah,2018-05-09,Sabah,N.04 Matunggong
n05-matunggong-sabah,2013-05-05,Sabah,N.04 Matunggong
n05-matunggong-sabah,2008-03-08,Sabah,N.04 Matunggong
n05-matunggong-sabah,2004-03-21,Sabah,N.04 Matunggong
n05-matunggong-sabah,1999-03-12,Sabah,N.04 Matunggong
n05-matunggong-sabah,1994-02-18,Sabah,N.04 Matunggong
n05-matunggong-sabah,1990-07-16,Sabah,N.04 Matunggong
n05-matunggong-sabah,1986-05-04,Sabah,N.04 Matunggong
n05-matunggong-sabah,1985-04-20,Sabah,N.04 Matunggong
n05-matunggong-sabah,1981-03-23,Sabah,N.04 Matunggong
n05-matunggong-sabah,1978-07-29,Sabah,N.04 Matunggong
n05-matunggong-sabah,1977-12-20,Sabah,N.04 Matunggong
n05-matunggong-sabah,1976-05-01,Sabah,N.04 Matunggong
n05-matunggong-sabah,1971-10-01,Sabah,N.03 Langkon
n05-matunggong-sabah,1967-04-08,Sabah,N.03 Langkon
n06-bandau-sabah,2025-11-29,Sabah,N.06 Bandau
n06-bandau-sabah,2020-09-26,Sabah,N.06 Bandau
n06-bandau-sabah,2018-05-09,Sabah,N.05 Tandek
n06-bandau-sabah,2013-05-05,Sabah,N.05 Tandek
n06-bandau-sabah,2008-03-08,Sabah,N.05 Tandek
n06-bandau-sabah,2004-03-21,Sabah,N.05 Tandek
n06-bandau-sabah,1999-03-12,Sabah,N.05 Tandek
n06-bandau-sabah,1994-02-18,Sabah,N.05 Tandek
n06-bandau-sabah,1990-07-16,Sabah,N.05 Tandek
n06-bandau-sabah,1986-05-04,Sabah,N.05 Tandek
n06-bandau-sabah,1985-04-20,Sabah,N.05 Tandek
n06-bandau-sabah,1982-10-01,Sabah,N.06 Tandek
n06-bandau-sabah,1981-03-23,Sabah,N.06 Tandek
n06-bandau-sabah,1976-05-01,Sabah,N.06 Tandek
n06-bandau-sabah,1971-10-01,Sabah,N.04 Tandek
n06-bandau-sabah,1967-04-08,Sabah,N.04 Tandek
n07-tandek-sabah,2025-11-29,Sabah,N.07 Tandek
n07-tandek-sabah,2020-09-26,Sabah,N.07 Tandek
n07-tandek-sabah,2018-05-09,Sabah,N.05 Tandek
